word,anticipation,joy,trust,fear,sadness,disgust,anger,surprise,positive,negative,none
insensible,0,0,0,0,0,0,0,0,0,0,2
inseparable,0,0,0,0,1,0,0,0,0,0,0
insertar,0,1,0,0,0,0,0,0,0,0,2
insertar,0,1,0,0,0,0,0,2,0,0,0
insidioso,0,0,0,0,0,1,0,0,0,0,0
insincer,0,0,0,0,0,0,0,0,0,0,1
insinuaciones,1,0,0,1,0,1,1,1,0,0,0
insinuante,0,1,0,0,0,0,0,0,0,0,0
insípida,0,0,0,0,0,0,1,0,0,0,2
insípido,0,0,0,0,0,1,0,0,0,0,1
insistir,0,0,0,0,0,0,0,0,0,0,2
insolvente,1,0,0,0,6,2,1,0,0,1,1
insondable,0,0,0,0,0,0,0,0,0,0,2
insoportable,0,0,0,0,1,0,0,0,0,0,0
insostenible,0,0,0,0,0,0,0,0,0,0,2
inspeccionar,0,0,0,0,0,0,0,0,0,0,1
inspector,0,0,1,0,1,0,0,1,1,0,3
inspirar,0,1,0,0,0,1,0,0,0,0,0
inst,0,0,0,0,0,0,0,0,0,0,1
instalar,0,1,0,0,0,0,0,0,0,0,2
instancia,0,0,0,0,0,0,0,1,0,0,0
instancias,0,0,1,0,0,0,0,0,0,0,0
instantánea,0,0,0,0,0,0,0,0,0,0,1
instantáneo,0,0,0,0,0,0,0,3,0,0,1
instating,0,0,0,0,0,0,0,0,0,0,1
instinto,0,1,0,0,0,0,1,0,0,0,0
institucion,0,2,0,0,1,0,0,0,0,0,0
institución,1,0,0,0,0,0,0,1,0,0,0
institucionalizada,0,0,0,0,0,1,1,0,0,0,0
institucionalizado,0,0,0,0,1,0,0,0,0,0,0
instrumento,0,0,0,0,0,0,0,1,0,0,1
insubordinación,0,0,1,0,0,3,5,0,0,1,1
insubstancial,0,0,0,0,1,0,0,0,0,0,0
insuficiencia,0,0,1,0,0,1,0,0,0,0,1
insuficiente,0,0,0,0,1,0,0,0,0,0,0
insufrirán,0,0,0,0,0,0,0,0,0,0,1
insular,0,0,0,0,0,0,1,0,0,0,0
insultante,0,1,0,0,0,1,0,1,0,0,0
insumergible,0,0,0,0,1,0,0,0,0,0,3
insurmontaje,0,0,0,0,1,0,0,0,0,0,0
insurrección,0,1,0,0,0,0,0,0,0,0,2
insurrección,1,1,0,0,0,0,0,1,0,0,0
intachable,0,0,0,0,0,0,0,1,0,0,1
intacto,0,1,1,0,0,0,0,0,0,0,1
intangible,0,0,0,0,1,0,0,0,0,0,0
integridad,0,1,0,0,0,0,1,0,0,0,0
intelectual,1,1,0,0,0,0,0,0,3,0,4
intelectuales,0,1,0,0,0,0,0,0,0,0,1
intelectualizar,0,0,0,0,0,0,0,0,0,0,1
inteligente,0,0,0,0,1,0,0,0,0,0,0
inteligente,0,0,1,0,0,0,0,0,0,0,1
inteligente,0,1,0,0,0,0,0,0,0,0,2
inteligente,0,3,0,0,0,0,1,0,0,0,0
inteligente,1,2,4,0,0,0,0,1,3,0,1
inteligentes,0,1,0,0,0,0,0,0,0,0,0
intención,0,1,0,0,0,0,0,0,0,0,2
intencionalmente,0,2,0,1,1,1,0,0,3,0,3
intensifica,0,1,0,0,0,0,0,0,0,0,0
intenso,0,0,0,0,0,0,0,0,0,0,1
intento,1,0,0,0,0,0,0,0,0,0,0
inter,0,0,0,0,0,0,0,0,0,0,2
interactuar,0,0,0,0,0,0,0,0,0,0,8
interbancario,1,0,0,0,0,0,0,0,0,0,2
interbloqueo,0,0,3,0,1,0,1,0,0,0,3
intercambio,0,1,0,0,0,0,0,0,0,0,0
intercambio,1,0,0,0,0,0,0,1,0,0,7
interceptar,3,0,0,2,0,0,0,0,2,0,2
interconectada,1,0,0,0,0,0,0,0,0,0,1
interconectados,0,0,1,0,0,0,0,1,5,0,1
interconexión,1,2,7,0,0,0,0,0,1,1,5
intercontinental,0,1,0,0,0,0,0,0,0,0,1
interdependencia,0,1,0,0,0,0,0,0,0,0,1
interés,1,0,0,0,0,0,0,0,0,0,0
interesado,0,2,0,1,0,0,0,0,0,0,0
interface,1,1,0,0,0,0,0,0,0,0,1
interferir,0,1,0,0,0,0,0,0,0,0,1
intergalactic,1,0,0,0,0,0,0,3,0,0,4
intergeneracional,0,0,1,0,0,0,0,0,0,0,0
interior,0,0,0,0,0,0,0,0,0,0,1
interlocutor,0,0,1,0,0,0,0,0,0,0,0
intermarriag,0,1,0,0,0,0,0,0,0,0,0
intermediario,0,1,0,1,0,0,0,0,0,0,0
intermediario,1,0,0,0,0,0,0,0,0,0,0
intermedio,0,0,0,0,0,0,0,0,0,0,1
intermezzo,0,0,0,0,0,0,0,0,0,0,1
interminable,0,0,0,0,0,0,0,1,0,0,0
interminable,0,1,0,1,0,0,0,0,3,1,2
intermitente,0,0,0,0,0,1,0,0,0,0,1
intermitente,0,1,0,0,1,0,0,2,0,0,0
internacional,0,1,0,1,0,0,0,0,0,0,1
internacionalista,0,0,0,0,0,0,0,0,0,0,2
internacionalización,0,0,0,0,0,1,0,0,0,0,0
internarse,0,0,0,0,0,0,0,0,0,0,4
interno,0,0,2,0,0,0,0,0,0,0,1
interoperabilidad,0,1,1,0,0,0,0,0,0,0,1
interpretar,0,0,0,0,0,0,0,0,0,0,1
interpretar,0,0,2,0,0,0,0,0,0,0,0
interrumpir,0,0,0,0,0,0,0,0,0,0,2
interrumpir,0,0,0,0,0,0,5,3,0,0,0
interruptor,0,0,0,0,0,0,0,1,0,0,0
interruptor,1,0,0,0,0,0,0,0,0,0,1
interstinal,0,0,0,2,0,0,0,0,0,0,0
intervalo,3,0,1,0,0,0,0,5,0,0,3
intervención,0,0,0,0,0,0,0,0,0,0,1
intervencion,0,0,0,0,0,0,0,1,0,0,0
intervencionista,0,1,0,1,0,0,0,0,0,0,2
intervenir,0,0,0,0,0,0,0,0,0,0,1
intervenir,0,0,0,0,0,0,2,0,0,0,2
intestino,0,0,0,0,0,0,0,0,0,0,1
intestino,0,0,0,1,1,1,0,0,0,0,0
intimidad,0,0,0,1,0,0,0,0,0,0,2
intimidar,0,0,0,2,0,0,0,0,0,0,0
intocables,0,0,2,0,0,4,0,2,0,0,4
intolerante,0,0,0,0,0,0,1,0,0,0,0
intoxicacion,0,0,1,2,0,0,0,0,0,0,0
intra,0,0,0,0,0,0,0,0,0,0,2
intransigente,0,2,0,0,0,0,0,0,0,0,0
intratable,0,0,0,0,0,0,1,0,0,0,2
intrépido,0,1,0,0,0,0,0,0,0,0,1
intriga,0,0,0,1,0,0,2,2,0,0,0
intrincación,2,0,0,0,1,0,2,0,0,0,0
intrincado,2,0,0,0,0,0,0,0,0,0,0
intrínsecamente,0,0,0,3,0,2,0,3,1,0,2
intro,1,0,0,0,0,0,0,0,0,0,1
introduccion,1,0,0,0,0,0,0,0,0,0,0
introductorio,0,0,0,0,0,0,0,0,0,0,1
introspección,1,0,0,0,0,0,0,0,0,0,1
intruso,0,0,0,0,0,0,2,1,0,0,0
inundación,0,0,0,0,1,0,0,0,0,0,0
inundado,0,1,0,1,0,0,0,0,0,0,0
inundado,0,2,0,1,0,0,0,0,0,5,0
inútil,0,0,0,0,0,0,0,0,0,0,1
inútil,0,0,0,0,0,1,0,0,0,0,0
inutil,0,0,0,0,0,2,1,0,0,0,0
inútil,0,0,0,1,1,0,0,0,0,0,0
inutilizable,0,0,0,0,0,0,0,0,0,0,1
inútilmente,0,0,0,0,0,0,0,0,0,0,2
invadido,0,0,0,0,0,0,0,0,0,0,1
invadir,0,0,0,0,0,0,0,0,0,0,1
invaluable,0,3,0,0,0,0,0,1,0,0,0
invariablemente,0,0,0,0,0,0,0,1,0,0,0
inventario,0,0,0,0,0,0,0,0,0,0,1
invernadero,0,0,1,0,0,0,0,0,0,0,0
inversion,0,0,0,0,0,0,0,0,0,0,1
inversor,0,0,0,0,0,0,0,0,0,0,1
invertir,0,0,0,0,0,0,0,0,0,0,1
invertir,1,2,2,0,0,0,0,0,0,0,0
investigable,1,1,1,0,0,0,0,0,0,0,0
investigacion,0,0,0,0,0,0,0,0,0,0,1
investigación,0,0,0,0,0,0,0,0,0,0,2
investigación,1,0,0,0,0,0,0,0,0,0,0
investigatorio,0,0,0,0,0,0,0,0,0,0,1
invicto,0,0,0,1,0,0,0,0,0,0,1
invierno,0,0,0,0,0,0,0,0,0,0,2
inviolable,1,0,1,0,0,0,0,0,0,0,0
invisible,0,0,0,0,0,0,0,0,0,0,1
invisible,0,0,0,1,0,0,0,0,0,0,2
invitar,0,0,0,0,0,0,0,1,0,0,0
invocacion,0,0,0,0,0,0,0,0,0,0,3
involuntariamente,0,1,0,0,1,0,0,0,0,0,0
inyeccion,0,0,0,1,0,0,0,0,0,0,0
inyectar,0,0,0,0,0,0,0,0,0,0,2
ira,0,0,0,0,0,0,3,0,0,0,0
ira,0,1,0,0,0,0,0,0,0,0,1
ire,0,0,0,0,0,0,1,0,0,0,1
ironía,1,0,0,0,0,0,0,0,0,0,1
irración,0,0,0,1,0,2,0,0,0,0,0
irradiar,0,0,1,0,1,0,0,0,0,0,0
irreal,0,0,0,0,1,0,0,1,0,0,0
irreconciliable,0,1,0,0,0,0,0,0,0,0,1
irrecuperable,0,0,0,0,0,0,1,0,0,0,0
irredentismo,1,2,0,0,0,0,0,0,0,0,0
irredimir,0,0,1,0,1,0,1,0,0,0,0
irreflexiva,0,2,0,1,0,1,0,0,0,0,4
irregular,0,0,0,0,0,1,1,0,0,0,0
irreparable,0,0,0,0,1,0,0,0,0,0,0
irresistible,0,1,0,0,0,0,0,1,0,0,0
irresoluto,0,0,0,0,0,0,0,0,0,0,2
irrespeto,0,0,0,0,0,0,0,0,0,0,1
irresponsable,0,0,0,0,6,1,1,0,0,0,0
irresponsables,0,1,0,0,0,0,0,0,0,0,0
irreverente,0,0,0,1,0,1,0,0,0,0,0
irreversible,0,0,0,0,1,0,0,0,0,0,1
irrevocable,0,1,1,1,0,1,0,0,0,0,0
irritar,0,0,0,0,2,0,1,0,0,0,0
isla,0,2,0,0,0,0,0,0,0,0,2
isla,1,0,0,0,0,0,0,0,0,0,1
isquémica,0,0,0,0,0,0,0,0,0,0,1
iteracion,0,1,0,0,0,0,1,0,0,0,0
iv,0,0,0,0,0,0,0,0,0,0,12
ivori,0,0,1,0,0,0,0,0,0,0,0
ix,0,0,0,0,0,0,0,0,0,0,3
izquierda,0,0,0,0,0,0,0,0,0,0,1
jabón,0,0,0,0,0,0,0,0,0,0,3
jabonera,0,0,0,0,0,0,0,0,0,0,2
jack,0,0,0,0,0,0,0,0,0,0,1
jag,0,1,0,0,0,0,0,0,0,0,2
jaguar,0,1,0,5,0,0,0,2,0,0,2
jamón,0,0,0,0,0,0,1,0,0,0,3
jarabe,0,2,0,0,0,0,0,0,0,0,0
jardín,1,2,0,0,0,0,0,0,0,0,0
jasper,1,2,0,0,0,0,0,0,0,0,1
jaula,0,0,0,1,0,0,0,0,0,0,0
jaywalk,0,0,0,0,0,0,0,1,0,0,1
jazz,0,1,0,0,0,0,0,0,0,0,1
je,0,0,0,0,0,0,0,0,0,0,2
jefe,0,0,0,0,0,1,0,0,0,0,0
jefe,1,0,0,0,0,0,0,0,0,0,2
jeque,0,1,0,0,0,0,0,0,0,0,2
jerarquia,0,2,5,0,1,0,0,0,0,0,3
jerez,0,0,0,0,0,0,0,0,0,0,1
jerga,0,0,0,0,0,0,0,0,0,0,1
jeroglífico,0,0,0,0,0,0,0,0,0,0,1
jerri,0,0,0,0,0,1,0,0,0,0,0
jersey,0,0,0,1,0,0,0,0,0,0,1
jet,0,1,0,0,0,0,0,0,0,0,2
jinete,0,0,0,0,1,0,0,0,0,0,0
jinete,0,0,1,0,0,0,0,0,4,0,4
jinx,0,0,0,0,0,0,0,0,0,0,1
jirafa,0,0,0,0,0,0,0,0,0,0,1
jirón,0,0,0,0,1,0,1,0,0,0,0
jock,0,1,0,0,0,0,0,0,0,0,0
jocoso,0,7,0,0,0,1,0,0,0,0,3
johnni,0,0,0,0,0,0,0,0,0,0,1
joker,0,1,0,1,0,0,0,0,0,0,1
jong,0,0,0,0,0,0,0,0,0,0,1
joroba,0,0,0,0,0,0,0,0,0,0,2
jot,0,0,0,0,0,0,0,0,0,0,2
joven,0,0,0,0,0,0,0,0,0,0,2
joven,0,1,0,0,0,0,0,0,0,0,0
joya,0,0,0,0,0,1,0,0,0,0,0
joya,0,1,0,0,0,1,0,0,0,0,2
joyería,0,0,0,0,0,0,0,0,0,0,1
jubilacion,0,5,0,0,0,1,0,0,0,0,2
jubiloso,0,1,0,0,0,0,0,0,0,0,2
jucio,0,1,0,1,0,0,0,0,0,0,0
judicial,0,0,0,0,0,1,0,0,0,0,0
judicial,0,1,0,0,0,0,0,0,0,0,2
jugar,0,3,0,0,0,0,0,0,0,0,0
juguete,0,8,0,0,0,0,0,1,0,0,3
juicio,0,2,1,3,1,0,0,0,3,0,1
jumbo,0,4,0,0,0,0,0,0,0,0,0
jungla,0,0,0,1,0,1,0,0,3,0,3
junior,0,2,0,0,0,0,0,0,2,1,5
junker,0,0,0,0,0,0,0,0,0,0,1
junta,0,1,1,0,0,0,0,0,0,0,0
jurado,0,0,0,0,0,0,0,0,0,0,1
juramento,0,0,2,0,0,0,0,0,0,0,0
juri,0,0,9,1,0,0,0,1,0,0,1
juridico,0,0,1,0,0,0,0,0,0,0,2
jurisdiccionales,0,0,0,1,0,0,0,0,2,1,4
jurista,0,1,9,0,0,0,0,0,0,0,1
juró,0,1,0,0,0,0,0,0,0,0,1
justa,0,1,2,1,0,0,0,1,1,1,3
justicia,1,2,2,0,0,0,0,0,3,1,1
justificacion,0,0,0,0,0,0,1,0,0,0,1
justificar,0,2,0,0,0,0,0,0,0,0,1
justo,0,0,0,0,0,0,0,0,0,0,1
justos,0,1,2,0,0,0,0,1,2,1,1
juventud,0,1,0,0,0,0,0,0,0,0,1
juzgado,0,1,1,0,0,0,0,0,0,0,1
kabuki,0,0,0,0,0,0,0,0,0,0,2
kappa,0,0,0,0,0,0,0,0,0,0,2
karma,0,0,1,0,0,0,0,0,0,0,0
kbp,0,0,1,0,0,0,0,0,0,0,2
keenli,0,1,0,0,0,0,0,0,0,0,4
kelvin,0,0,0,0,0,0,0,0,0,0,1
ken,0,1,0,0,0,0,0,0,0,0,1
keyston,0,1,0,0,0,0,0,0,0,0,1
kg,0,0,0,0,0,0,0,0,0,0,2
khan,1,0,1,1,0,0,0,0,0,0,2
kilo,1,0,0,0,0,0,0,0,0,0,2
kilogramo,0,0,0,0,0,0,0,0,0,0,1
kilometros,0,0,0,0,0,0,0,0,0,0,1
kin,0,0,0,0,0,0,0,0,0,0,2
kinder,0,1,0,0,0,0,0,0,0,0,1
kindli,0,1,1,0,0,0,0,0,0,0,0
kiwi,0,2,0,0,0,0,0,0,0,0,6
km,0,0,0,0,0,0,0,0,0,0,1
kraft,0,1,0,0,0,0,0,0,0,0,2
kyle,0,0,0,0,0,0,0,0,0,0,2
laberinto,0,0,0,1,0,1,0,2,0,0,0
laboratorio,0,0,0,0,0,0,0,0,0,0,1
laboratorio,0,1,0,0,0,0,0,0,0,0,2
lacuna,0,0,0,0,0,0,0,0,0,0,3
ladrillo,0,0,0,0,0,0,0,0,0,0,3
ladrón,0,0,0,0,0,1,0,0,0,0,0
ladrón,0,0,0,1,0,0,0,0,0,0,2
ladrones,1,0,0,1,0,1,2,0,0,0,0
lagarto,0,0,0,0,0,0,0,0,0,0,1
lago,0,0,0,0,0,0,0,0,0,0,1
laguna,0,0,0,0,0,0,0,0,0,0,2
laico,0,1,2,0,0,0,0,0,1,0,4
laicos,0,0,0,0,0,0,0,0,0,0,2
laissez,0,0,0,0,0,0,0,0,0,0,2
lama,0,0,0,0,0,0,0,0,0,0,2
lamentablemente,0,0,0,0,1,0,0,0,0,0,0
lamentan,0,0,0,1,0,0,0,0,0,0,0
lamento,0,0,0,0,1,0,0,0,0,0,0
lamer,0,1,0,0,0,0,0,0,0,0,0
lámpara,1,0,0,0,0,0,0,1,0,0,0
lana,0,0,0,0,0,0,0,0,0,0,1
lana,0,0,0,0,0,0,0,0,0,0,2
lander,0,0,0,0,0,0,0,0,0,0,2
langosta,0,0,0,0,0,0,0,0,0,0,1
lánguida,1,0,0,0,0,0,0,0,0,0,2
lanza,0,0,0,0,0,0,1,0,0,0,1
lanza,0,0,0,8,0,0,1,0,0,0,2
lanza,1,0,0,0,0,0,0,0,0,0,0
lanzador,0,0,0,0,1,0,0,0,0,0,0
lanzamiento,0,0,0,0,0,0,1,0,0,0,0
lanzar,0,1,0,0,1,0,0,1,0,0,0
lanzó,0,0,0,0,0,0,0,0,0,0,4
lapicera,0,0,1,0,0,0,0,0,0,0,0
lapin,0,1,0,0,0,1,0,0,0,0,0
lápiz,0,0,0,0,0,0,0,0,0,0,1
largarse,0,1,0,0,0,0,0,0,0,0,1
largo,0,0,0,0,0,0,0,0,0,0,1
largo,0,0,0,0,0,0,0,1,0,0,2
larguirucho,0,0,0,0,0,0,0,2,0,0,1
láser,0,0,0,0,0,0,0,0,0,0,2
lata,0,0,1,0,0,0,0,0,0,0,1
latente,0,0,0,0,0,0,0,0,0,0,2
latente,0,1,0,0,1,0,0,0,0,0,2
lateral,0,0,0,0,0,0,0,0,0,0,2
látex,0,0,0,0,0,1,0,0,0,0,0
latido,0,4,0,2,0,0,2,0,0,0,4
latido,0,5,1,2,0,0,0,1,1,0,2
latigazo,0,0,1,1,0,0,0,2,0,0,6
látigo,0,0,0,0,0,0,0,0,0,0,2
latitud,1,0,2,0,0,0,0,0,0,0,2
latón,0,0,1,0,0,0,0,0,0,0,2
lavanderia,0,0,0,0,0,0,0,0,0,0,1
lavar,0,0,0,0,0,0,0,0,0,0,3
lavar,0,0,1,0,0,0,0,0,0,0,0
lavar,2,7,0,1,0,0,0,0,1,1,6
lavavajillas,0,1,0,0,0,0,0,0,0,0,0
laze,0,0,0,0,0,0,1,0,0,0,0
lazo,0,0,0,0,0,0,0,0,0,0,1
lb,0,0,0,0,0,0,0,0,0,0,3
lea,0,0,0,0,0,0,0,0,0,0,2
leales,0,1,6,0,0,0,0,0,0,0,3
lealtad,0,1,0,0,0,0,0,0,0,0,2
lebensraum,0,3,0,1,0,0,0,0,2,0,10
lección,0,0,1,0,0,0,0,0,0,0,0
leche,0,0,0,0,0,0,0,0,0,0,3
lecheria,0,0,0,0,0,0,0,1,0,0,1
lector,0,1,1,0,0,1,0,0,0,0,7
lectores,0,0,0,0,0,0,0,0,0,0,3
lee,0,0,0,0,0,0,0,0,0,0,2
legado,0,0,1,0,0,0,0,0,0,0,2
legal,0,0,0,0,0,0,0,0,0,0,1
legal,0,0,0,0,0,0,0,0,0,0,2
legales,0,0,0,0,0,0,0,0,1,0,7
legalista,0,1,0,0,0,0,0,0,0,0,0
legalizado,0,0,1,0,0,0,0,0,0,0,0
legendario,0,1,0,0,0,0,0,0,0,0,1
leggi,0,0,0,0,0,0,0,0,0,0,2
legible,0,1,0,0,0,0,0,0,0,0,1
legión,0,0,0,4,0,0,0,0,0,1,3
legislador,0,0,0,0,0,0,0,0,0,0,2
legislador,0,0,1,0,0,0,0,0,0,0,1
legislatura,0,0,1,0,0,0,0,0,0,0,0
legitimar,0,0,0,0,0,0,0,0,0,0,2
legitimidad,0,0,3,0,0,0,0,0,0,0,0
legítimo,0,1,6,0,0,0,0,0,0,1,1
lejano,0,0,0,0,0,0,0,0,0,0,1
lejos,0,0,0,0,0,1,0,0,0,0,0
lejos,0,0,0,0,1,0,0,0,0,0,0
lemmings,0,0,0,0,0,0,0,0,0,0,3
len,1,0,0,0,0,0,0,0,0,0,0
lenguaje,0,0,1,0,0,0,0,0,0,0,8
lento,0,0,0,0,0,0,0,0,0,0,1
lento,0,0,0,1,0,0,0,0,0,0,1
lento,0,0,0,1,0,0,1,0,0,0,0
león,0,0,1,2,0,0,0,1,0,0,0
leopardo,0,0,0,0,0,0,0,0,0,0,1
leproso,0,0,0,0,0,0,0,0,0,0,1
lesbiana,0,0,0,0,0,0,0,0,0,0,2
lesiona,0,1,0,1,1,0,0,0,0,0,0
letal,0,0,0,0,0,0,0,0,0,0,1
letania,0,0,0,0,0,1,0,0,0,0,1
letárgica,0,0,0,0,0,0,1,0,0,0,2
letargo,0,0,0,0,0,0,0,0,0,0,1
letra,1,4,1,1,0,0,0,0,1,0,1
levadura,0,3,0,1,0,0,0,0,0,0,4
levantado,0,1,0,0,0,0,0,0,0,0,0
levantamiento,0,3,0,0,0,0,0,0,0,0,0
levantar,0,0,0,0,0,0,0,0,0,0,1
leve,0,5,1,1,0,0,0,0,1,7,2
leviatán,0,0,0,0,0,0,0,0,0,0,2
ley,0,1,0,0,0,0,1,0,0,0,1
lg,0,0,0,0,0,0,0,0,0,0,2
lib,0,0,0,0,0,0,0,0,0,0,1
liber,1,3,0,0,0,0,0,0,2,0,2
liberado,0,1,0,0,0,0,0,0,0,0,0
liberalizar,0,0,1,0,0,0,0,0,0,0,1
libero,0,0,0,0,0,0,0,0,0,0,3
libertad,0,4,0,0,0,0,0,0,2,0,4
libertario,1,2,6,0,0,0,0,1,0,0,2
libertino,1,0,1,0,0,0,0,0,0,0,0
libra,1,0,0,2,0,0,0,0,0,0,0
libramiento,0,0,0,0,0,0,0,0,0,0,1
librar,0,0,0,0,0,1,0,0,0,0,2
librar,0,0,0,0,2,0,0,0,0,1,6
libre,0,1,0,0,0,0,0,0,0,0,1
libremente,1,0,0,0,0,0,0,0,0,0,0
librería,0,0,0,0,1,0,0,0,0,0,1
libro,0,0,0,0,0,0,0,0,0,0,1
libro,0,0,0,0,0,0,0,0,0,0,2
licenciado,0,1,0,0,1,0,0,0,4,1,3
licenciatura,1,1,0,0,0,0,0,0,0,0,0
licensia,0,0,0,0,0,0,0,0,0,0,1
licitador,0,0,0,1,0,0,0,0,0,0,0
licor,0,2,0,0,0,0,0,0,0,0,0
líder,0,0,4,0,0,0,1,0,0,0,0
liderazgo,0,1,1,0,0,0,0,0,0,0,0
liendre,0,0,0,0,0,0,0,0,0,0,3
liga,0,0,0,0,0,0,0,0,0,0,1
liga,2,0,0,0,0,0,0,0,2,0,3
ligera,0,0,0,0,0,0,0,0,0,0,1
ligeramente,0,0,0,1,0,0,0,0,0,0,0
ligeramente,0,1,1,0,0,0,0,0,0,0,0
ligeramente,0,2,0,1,0,0,0,0,0,0,1
ligero,0,0,0,1,0,1,0,0,0,0,0
lijadora,0,0,0,0,0,0,0,0,0,0,1
limbo,0,0,0,0,0,0,0,0,0,0,1
limelight,1,3,0,1,0,0,0,0,0,0,5
límite,0,0,1,0,0,0,0,0,0,0,0
limite,0,1,0,0,0,0,0,0,0,0,2
limón,0,1,0,0,0,0,0,0,0,0,2
limosina,0,2,0,0,0,0,0,0,0,0,1
limosna,0,0,0,0,0,0,0,0,0,0,3
limpia,1,3,0,0,0,0,0,0,3,1,1
limpiador,0,1,1,0,0,0,0,0,0,0,1
limpie,0,1,0,0,0,0,0,0,0,0,1
limpio,0,1,0,0,0,0,0,0,0,0,1
linaje,0,1,0,0,1,0,0,0,0,0,1
linaje,3,3,2,3,0,1,0,0,0,3,3
linchar,1,0,0,4,0,1,4,0,0,0,1
lindan,0,0,0,0,0,0,0,0,0,0,2
lindo,0,12,0,0,0,1,0,0,1,1,3
línea,0,0,0,0,0,0,0,0,0,0,2
linealmente,0,0,0,0,0,0,0,0,0,0,2
ling,0,0,0,0,0,0,0,0,0,0,1
lingo,0,1,0,0,0,0,0,1,0,0,1
lingua,1,0,0,0,0,0,0,0,0,0,1
lingual,0,0,1,0,0,0,0,0,0,0,0
linterna,0,0,0,0,0,0,0,0,0,0,2
lío,0,0,0,0,1,0,0,0,0,0,1
líquido,0,0,0,0,0,0,0,0,0,0,2
liquido,0,1,0,1,0,0,0,0,0,0,1
lira,0,0,0,0,0,0,0,0,0,0,1
liras,0,0,0,0,0,0,0,0,0,0,3
lirio,0,0,0,0,0,0,0,0,0,0,1
lisiado,0,0,0,0,1,0,0,0,0,0,1
lista,0,1,0,0,0,1,0,0,0,0,1
listo,1,1,3,0,0,0,0,0,0,0,0
litera,0,0,0,0,0,0,0,0,0,0,1
litera,0,1,0,0,0,0,0,0,0,0,2
literal,0,1,0,0,0,0,0,0,0,0,2
literaria,0,1,0,0,0,0,0,0,0,0,2
literatura,0,1,0,0,0,0,0,0,0,0,1
litigado,0,0,1,0,0,0,0,0,0,0,0
litoral,0,1,0,0,0,0,0,0,0,0,0
llama,0,0,0,0,0,0,0,0,0,0,1
llamarada,0,1,0,1,0,0,0,0,0,0,0
llamativo,0,0,0,0,0,1,0,0,0,0,0
llamó,0,0,0,0,0,0,0,0,0,0,2
llano,0,1,0,1,0,0,0,0,0,0,1
llave,0,0,0,0,0,0,0,0,0,0,3
llave,1,0,0,0,0,0,0,0,0,0,2
llegar,1,1,0,0,0,0,0,0,2,2,3
llorar,0,0,0,0,3,0,0,0,0,0,0
lluvia,0,0,0,0,0,0,1,0,0,0,1
lluvia,0,0,0,0,1,0,0,0,0,0,2
lluvioso,0,0,0,0,0,0,0,0,0,0,2
loable,0,6,1,1,0,0,1,0,0,0,3
lob,0,0,1,0,0,0,0,0,0,0,0
loba,0,0,0,0,0,0,0,0,0,0,1
lobo,0,0,0,0,0,0,0,0,0,0,1
localización,0,0,1,0,0,0,0,0,0,0,1
localizar,1,1,0,0,0,0,0,0,0,0,0
loción,1,0,0,0,0,0,1,0,0,0,1
loco,0,0,0,0,0,0,1,0,0,0,2
loco,0,0,0,0,1,0,0,0,0,0,2
loco,0,0,0,1,0,0,0,1,0,0,0
loco,0,1,0,0,0,1,1,2,1,0,3
loco,0,1,0,1,2,0,0,0,0,0,0
locomotora,0,0,1,0,0,0,0,0,0,0,0
locos,0,0,0,0,0,0,0,0,0,0,3
locura,0,0,0,0,0,0,0,0,0,0,1
locura,0,0,0,1,0,0,0,0,0,0,0
lógica,0,1,0,0,0,0,0,0,0,0,1
lógico,0,0,0,0,0,1,0,0,0,0,3
logistica,0,0,1,0,0,0,0,0,0,0,2
logo,0,0,1,0,0,0,0,0,0,0,1
lograr,0,1,0,0,0,0,0,0,0,0,1
lograr,0,3,1,0,0,0,0,0,2,1,2
lomo,0,0,0,0,0,0,0,2,1,0,6
lona,0,0,0,0,0,1,0,0,0,0,0
longevidad,0,1,0,0,0,0,0,0,0,0,1
longitud,0,0,0,0,0,0,0,0,0,0,1
loon,1,0,1,0,0,0,0,0,0,0,0
lop,0,1,0,0,1,0,1,0,0,0,0
loro,0,0,0,0,0,0,0,0,0,0,2
losa,0,0,0,0,0,0,0,0,0,0,2
lote,0,0,0,0,0,0,0,0,0,0,2
loteria,1,0,0,0,0,0,0,0,0,0,1
lotu,0,0,0,0,0,0,0,0,0,0,1
lubricante,0,1,0,0,0,0,0,0,0,0,1
lucha,0,0,0,1,0,0,1,0,0,0,0
luchador,0,0,0,0,0,0,0,0,0,0,1
luchar,0,0,0,1,0,0,0,0,0,0,1
luchar,0,1,0,0,0,0,0,0,0,0,3
luchó,0,1,0,1,0,0,0,0,0,0,1
lúcido,0,0,0,0,0,0,0,0,0,0,2
lucrativo,5,3,1,0,0,0,0,1,0,0,0
ludo,0,8,0,0,0,0,0,0,0,0,0
luego,0,0,0,1,0,0,0,1,0,1,5
lugar,0,0,0,0,0,0,0,0,0,0,1
lugar,0,0,0,0,0,0,0,0,0,0,2
lugar,0,0,0,0,1,1,1,0,0,0,0
lugar,0,2,0,0,0,0,0,0,0,0,2
lugar,1,1,0,1,0,0,0,0,3,0,2
luge,0,0,0,0,0,0,0,0,0,0,2
lujo,0,3,0,0,0,0,0,0,0,0,1
lumbrera,0,0,0,1,0,0,0,1,0,1,7
luminaria,0,2,1,0,0,1,0,1,0,2,3
luna,1,1,0,0,0,0,0,0,0,0,1
lunar,0,2,0,0,0,1,0,0,0,0,1
