word,anticipation,joy,trust,fear,sadness,disgust,anger,surprise,positive,negative,none
cerebro,0,0,0,0,0,0,0,0,0,0,2
pastel de frutas,0,0,0,0,0,0,0,1,0,0,1
Anhelan,0,0,0,0,0,0,0,0,0,0,1
Enchufe,0,0,0,0,0,0,0,0,0,0,1
Muelle,0,0,0,0,0,0,0,0,0,0,1
Nuevo,1,3,0,1,0,0,0,0,4,0,1
Trío,0,0,0,0,0,0,0,0,0,0,1
Llave,1,0,0,0,0,0,0,0,0,0,2
aventurar,6,1,2,0,0,0,0,1,0,0,1
afensa,0,0,0,1,0,0,1,0,0,0,1
nudillo,0,1,1,0,0,0,0,0,0,0,1
Daga,1,0,0,3,0,0,0,0,0,0,1
elimina,0,0,0,1,0,0,0,0,0,0,0
Diablo,0,0,0,0,0,0,1,0,0,0,2
Plástico,0,0,0,0,1,0,0,0,0,0,0
Infectar,0,0,0,4,0,0,1,0,1,0,3
venta,0,0,0,0,0,0,0,0,0,0,3
batan,0,0,1,0,0,0,0,0,0,0,1
inconveniencia,0,0,0,3,5,1,2,1,0,0,0
Recámara,0,0,0,0,0,1,0,0,0,0,2
Arma,0,0,0,2,0,0,0,0,0,0,0
Segura,0,1,2,0,0,0,0,1,2,0,0
cartuchos,0,0,0,0,0,0,0,0,0,0,3
verificarse,0,0,1,0,0,0,0,0,0,0,0
Llave,0,0,0,0,0,0,0,0,0,0,3
Disfrutar,0,0,0,0,0,0,0,0,0,0,2
Tierras bajas,0,1,0,0,0,0,0,0,0,0,2
ETHO,0,0,0,0,0,0,0,0,0,0,2
penetrar,0,0,0,0,0,0,0,0,0,0,1
Injerto,0,3,1,0,0,1,0,0,0,0,3
Doss,0,1,0,0,0,1,0,0,0,0,1
permanecer,0,0,0,4,1,2,1,0,0,0,2
riachuelo,0,0,0,0,0,0,0,0,0,0,1
Saco,0,0,1,0,0,0,0,0,0,0,0
adelante,0,0,0,0,0,0,0,0,0,0,1
incaracterista,0,0,0,0,0,0,0,0,0,0,1
agil,0,0,0,0,0,0,0,0,0,0,2
Pesado,0,0,0,0,0,0,0,0,0,0,1
Suavizar,1,1,3,0,0,0,0,0,0,0,3
escala,0,0,0,0,0,0,0,0,0,0,1
huelguista,0,0,0,0,0,1,0,0,0,0,1
Clima,0,0,0,0,0,0,0,0,0,0,1
Negador,0,0,0,0,0,0,1,0,0,0,0
Verbal,0,0,0,0,1,0,0,0,0,0,0
Descerebrados,0,0,0,0,0,0,1,0,0,0,0
Bruta,0,0,0,0,0,0,0,0,0,0,1
atribuir,0,3,2,0,0,0,0,0,0,0,5
estrañamente,0,0,0,0,0,0,0,1,0,0,0
épocas,0,1,0,0,1,0,0,0,0,0,2
garaje,0,0,7,0,0,0,0,0,0,0,4
Barril,0,1,0,0,0,0,0,0,0,0,3
bozal,1,0,0,0,0,0,0,0,0,0,0
Cargador,0,0,0,0,0,0,0,0,0,0,8
desinformar,0,0,1,0,0,1,0,0,0,0,0
Superficial,0,0,0,0,1,0,0,0,0,0,1
a ciegas,0,0,0,1,1,1,0,0,0,0,0
Rebajarse,1,0,0,0,0,0,0,0,0,0,0
Canciller,0,0,0,0,0,0,0,0,0,0,1
Tom,0,0,0,0,0,0,0,0,0,0,1
Regimiento,1,0,0,0,0,1,0,0,0,0,0
infanteria,0,2,0,0,0,0,0,0,0,0,1
Misión,0,0,0,0,0,0,0,0,0,0,1
Estrella,0,2,0,0,0,0,0,1,0,0,0
Hoguera,0,0,0,0,0,0,0,0,0,0,2
Sobrino,0,0,0,0,0,0,0,0,0,0,2
Sonic,0,0,0,0,0,0,0,0,0,0,2
Ducha,0,0,0,0,0,0,0,0,0,0,2
sanguinario,0,0,0,1,0,0,0,0,0,0,1
pastelero,0,0,0,0,0,0,1,0,0,0,1
Rancio,0,0,0,0,0,0,0,0,0,0,3
baguett,1,0,0,0,0,0,0,0,0,0,3
Impresora,0,0,0,0,0,1,0,0,0,0,0
Florín,1,0,0,0,0,0,0,0,0,0,1
descaradamente,0,0,0,0,0,0,0,0,0,0,3
represalias,0,0,0,0,0,0,0,0,0,0,1
junto a,0,1,1,0,0,0,0,0,0,0,0
monetariamente,0,0,1,0,0,0,0,0,0,0,0
Jersey,0,0,0,1,0,0,0,0,0,0,1
rifle,0,0,0,0,0,0,0,0,0,0,2
fregar,0,4,1,0,0,0,0,0,0,0,4
Camión,0,0,0,0,0,0,0,0,0,0,8
liquido,0,1,0,1,0,0,0,0,0,0,1
Rancho,0,1,0,0,0,0,0,0,0,0,2
picante,0,0,0,0,0,0,0,0,0,0,2
Encendedor,0,0,0,0,0,0,0,0,0,0,1
caramelo,0,0,0,0,0,0,0,0,0,0,1
deficiencia,0,0,0,0,1,0,1,0,0,0,1
Precaución,0,0,0,1,0,0,0,0,0,0,1
voluminoso,0,0,0,0,0,0,0,0,0,0,1
Zócalo,0,0,0,0,0,0,0,0,0,0,1
Git,0,1,0,0,0,0,0,0,0,0,3
Utan,0,0,0,0,0,1,0,0,0,0,0
disculparse,1,0,0,0,0,0,0,0,0,0,0
más firmes,0,0,0,0,0,0,0,0,0,0,1
Gulden,0,0,0,0,0,0,0,0,0,0,2
astuta,0,0,0,0,0,0,1,0,0,0,1
Director,0,0,0,0,0,0,0,0,0,0,2
Serpiente,0,0,0,1,0,1,0,0,0,0,0
Polvo,0,0,1,1,0,1,0,2,1,0,6
residuos,1,0,0,0,0,0,0,0,0,0,0
Condescender,2,0,0,1,0,2,2,0,0,0,1
cortar,0,0,0,0,0,0,0,0,0,0,1
Fusible,0,0,0,0,0,0,0,0,0,0,1
Defecto,0,0,0,0,0,0,1,0,0,0,0
Electrón,0,0,0,0,0,0,0,0,0,0,3
Técnico,0,1,0,0,0,0,0,0,0,0,2
Accidente,1,0,1,0,1,0,0,1,0,0,0
Impugnar,0,0,0,0,0,0,0,0,0,0,2
Tinte,0,1,0,0,0,0,0,0,0,0,2
rompecabezas,1,0,0,0,0,0,0,0,0,0,0
Rendimiento,0,0,0,0,1,0,0,0,0,0,1
Plata,0,0,0,0,0,0,0,0,0,0,2
electrocucion,0,1,0,0,0,0,0,0,0,0,3
epidemia,0,0,0,1,0,0,0,0,0,0,0
Error,0,0,0,0,0,0,0,0,0,0,2
electrodoméstico,0,0,0,0,0,0,0,0,0,0,3
escala nacional,0,0,1,0,0,0,0,0,0,0,0
Convertir,0,1,0,0,0,0,0,0,0,0,0
Salida,0,0,0,0,0,1,0,0,0,0,1
normalización,0,0,0,0,0,0,0,0,0,0,1
Azada,0,0,0,0,0,0,0,0,0,0,1
sin moler,0,0,0,0,0,0,0,0,0,0,1
Masticar,0,0,0,0,0,1,0,0,0,0,1
Cable,0,0,0,0,0,0,0,0,0,0,1
tonterías,0,0,0,0,0,1,0,0,0,0,1
innumerable,0,4,1,0,0,0,0,1,1,0,4
Lápiz,0,0,0,0,0,0,0,0,0,0,1
Imán,0,2,1,0,0,0,0,1,0,0,0
Lavavajillas,0,1,0,0,0,0,0,0,0,0,0
impecable,0,2,0,1,0,0,0,0,0,0,0
Boina,0,0,0,0,0,0,0,0,0,0,1
Comerciante,2,0,2,0,1,0,0,2,3,1,6
Paranoico,0,0,0,0,0,0,0,0,0,0,1
vanidad,0,0,0,0,0,0,0,0,0,0,1
pasto,0,2,1,0,0,0,0,0,0,0,0
Circuito,0,0,0,0,0,0,0,0,0,0,1
voltage,0,0,0,0,1,0,0,0,0,0,0
colonia,1,0,0,0,0,0,0,0,0,0,0
Pobres,0,0,0,0,2,0,0,0,0,0,0
Suciedad,0,0,0,0,0,2,0,0,0,0,0
infinito,2,1,0,1,0,0,0,3,7,1,3
Garrapata,0,0,0,0,0,0,0,0,0,0,1
juridico,0,0,1,0,0,0,0,0,0,0,2
Demanda,0,1,0,0,1,0,0,0,0,0,0
Siglas,0,0,0,0,0,0,1,0,0,0,1
Bastión,0,0,2,1,0,1,0,0,0,0,1
Político,0,0,0,0,0,0,1,0,0,0,1
Pies,0,0,0,0,0,0,0,0,0,0,4
Palomitas,0,1,0,0,0,0,0,0,0,0,0
señor,0,0,0,0,0,0,1,0,0,0,2
cohesion,0,1,1,0,0,0,0,0,0,0,1
Salvaje,0,0,0,0,0,0,2,0,0,0,0
conciencia,1,1,2,2,0,0,0,0,1,1,9
Frustrar,0,0,0,0,0,0,0,0,0,0,3
Pulmón,0,0,0,0,0,0,0,0,0,0,2
palmar,0,1,0,0,0,0,0,1,0,0,0
Enfrentamiento,0,0,0,0,0,0,0,0,0,0,1
Justo,0,0,0,0,0,0,0,0,0,0,1
Pantalla,0,1,1,0,0,0,0,0,0,0,0
charada,0,0,1,0,0,0,0,0,0,0,1
evaporar,0,0,0,0,0,0,0,0,0,0,1
columna vertebral,0,0,1,0,0,0,0,0,0,0,1
colacion,3,1,1,0,0,0,0,1,0,0,3
Defender,0,2,4,0,0,0,0,0,0,0,5
Dee,0,0,1,0,0,0,0,0,0,0,2
Gancho,0,0,0,1,0,0,0,0,0,0,2
galeria,1,4,0,0,0,0,0,0,0,0,5
Marihuana,0,1,0,0,0,0,0,0,0,0,0
traicionero,0,1,0,1,0,0,0,0,0,0,1
diabetes,0,1,0,0,1,0,0,0,0,0,0
Azúcar,0,1,0,0,0,0,0,0,0,0,1
Amante,0,3,1,0,0,0,0,0,0,0,0
exponencial,0,0,0,1,0,0,0,0,4,0,3
ansiedad,0,0,0,0,0,0,0,0,0,0,1
medicina,0,0,0,0,0,0,0,0,0,0,1
lógico,0,0,0,0,0,1,0,0,0,0,3
Vaca,0,1,0,1,0,1,0,2,0,0,1
pepino,0,0,1,0,0,0,0,0,0,0,3
laguna,0,0,0,0,0,0,0,0,0,0,2
Oligarca,1,0,0,0,0,0,0,0,0,0,0
herrero,0,0,0,0,0,0,0,0,0,0,1
Probabilidad,8,1,0,0,0,0,0,0,0,0,0
Loro,0,0,0,0,0,0,0,0,0,0,2
Miríada,0,0,0,0,0,0,0,0,0,0,1
varonil,0,1,0,0,0,0,1,0,0,0,2
incontroversial,0,1,0,0,0,0,0,0,0,0,1
paso,0,1,0,0,0,0,0,0,0,0,2
envidiable,0,0,0,0,0,0,0,0,0,0,1
Bin,0,1,0,0,0,0,0,0,0,0,2
Batalla,0,0,0,1,0,0,0,0,0,0,0
cotizacion,0,0,1,0,0,0,0,0,0,0,2
Reacio,0,0,0,0,0,1,1,0,0,0,6
impropio,0,0,0,0,0,0,0,0,0,0,1
Aligerar,0,2,0,2,0,1,0,0,2,0,2
infrigir,0,0,0,0,0,1,0,0,0,0,0
Ceño fruncido,0,0,0,0,1,0,0,0,0,0,0
Alto,0,0,0,0,0,0,0,0,0,0,2
mapa,0,0,0,0,0,0,0,0,0,0,3
Jarabe,0,2,0,0,0,0,0,0,0,0,0
Fascismo,0,0,0,0,0,0,0,0,0,0,1
inrefinado,0,0,0,0,1,0,0,0,0,0,0
anatomia,0,0,0,0,0,0,0,0,0,0,2
Mérito,0,0,0,0,0,0,0,0,0,0,2
estropear,0,0,0,0,0,0,0,0,0,0,3
invocacion,0,0,0,0,0,0,0,0,0,0,3
Valiente,0,0,0,0,0,0,1,0,0,0,0
Orfebre,0,1,0,0,0,0,0,1,0,0,0
asombroso,0,0,0,0,0,0,1,0,0,0,1
Monstruo,0,0,0,0,1,0,0,0,0,0,1
Revelan,5,1,0,0,0,1,0,5,2,1,3
Fuegos artificiales,0,0,0,0,1,0,0,0,0,0,0
Pronto,0,1,0,0,0,0,0,0,0,0,0
Perdedor,0,0,0,0,1,0,0,0,0,0,1
pretension,0,0,0,0,0,0,0,0,0,0,1
Zumbido,0,5,0,0,0,0,1,2,0,0,4
programar,0,0,0,0,0,0,0,0,0,0,1
Fester,1,1,0,0,0,0,0,0,0,0,0
Frank,0,1,1,0,0,0,0,0,0,0,3
chaleco,0,1,0,0,0,1,0,4,3,0,8
Industrial,0,1,0,0,0,0,0,0,0,0,1
subyacente,0,0,1,0,0,0,0,0,0,0,0
Desprecio,0,1,0,0,0,1,0,0,0,0,1
Sustento,1,2,0,0,0,0,0,0,0,0,1
Tímido,0,0,0,0,1,1,0,0,0,0,0
Corresponden,1,0,1,0,0,0,0,0,0,0,1
comentario,0,0,1,0,0,0,0,0,0,0,0
elevarse,0,0,0,0,0,0,0,0,0,0,1
Máxima,0,1,0,0,0,0,0,0,0,0,0
Caramelo,0,9,0,0,0,0,0,0,0,0,2
sin fin,0,0,0,1,0,0,0,0,0,0,1
Estadio,0,0,0,0,0,0,0,0,0,0,3
capitalizar,0,1,0,0,0,0,0,0,0,0,0
Terreno,0,0,0,0,0,0,0,0,0,0,2
Derrame,0,0,0,1,1,0,0,0,0,0,0
campo,0,1,0,0,0,0,0,0,0,0,1
Desbancar,0,0,0,0,1,0,0,0,0,0,1
calmar,0,0,0,0,0,0,0,0,0,0,2
Plan,1,0,0,0,0,0,0,0,0,0,1
Húmedo,0,0,0,0,1,0,0,0,0,0,0
Aislados,0,0,1,0,0,0,0,0,0,0,1
Hacker,0,0,0,0,1,0,0,0,0,0,2
Trituradora,0,1,0,0,0,0,0,0,0,0,2
Excedente,0,0,0,1,0,0,1,0,0,0,0
Rosi,0,3,0,0,0,1,0,0,0,0,1
contaminacion,0,1,0,1,1,0,0,0,0,0,0
Juicio,0,2,1,3,1,0,0,0,3,0,1
Luna,1,1,0,0,0,0,0,0,0,0,1
filosofo,0,0,0,0,0,0,0,0,0,0,2
Subvertir,1,0,0,1,0,0,0,1,0,0,0
Inferir,0,0,0,0,0,0,0,0,0,0,1
Desvincular,0,0,0,0,0,0,0,0,0,0,1
retocar,0,1,1,0,0,0,1,1,0,0,0
Asalto,0,1,0,0,0,0,0,0,0,0,0
judicial,0,0,0,0,0,1,0,0,0,0,0
no desafiado,0,0,0,0,0,0,0,0,0,0,3
Legítimo,0,1,6,0,0,0,0,0,0,1,1
dolor de cabeza,0,0,0,0,1,0,0,0,0,0,2
Coca,0,0,0,0,0,0,0,0,0,0,3
resumir,0,0,0,0,0,0,0,0,0,0,2
Erudito,0,1,0,0,0,0,0,0,0,0,0
Condon,0,1,0,0,0,0,0,0,0,0,0
Bulto,0,0,0,0,0,0,0,0,0,0,2
Grieta,0,0,0,0,0,0,0,1,0,0,1
Recompensa,0,4,0,0,0,0,0,0,0,0,0
Versus,0,0,0,0,0,0,0,0,0,0,1
Azote,0,0,0,0,0,0,0,0,0,0,2
proposicion,3,0,0,0,1,0,0,3,4,0,4
embarazoso,0,0,0,1,0,0,0,0,0,0,1
sobre balance,0,0,0,0,0,0,0,0,0,0,1
dudoso,0,0,0,0,0,0,0,0,0,0,1
caminante,0,1,0,0,1,0,0,0,0,0,2
Vástago,2,1,0,0,0,0,0,0,0,0,1
Bandera,0,1,0,0,0,0,0,0,0,0,2
fractura,0,0,0,6,5,0,0,0,0,0,1
Descarrilar,0,0,0,1,0,0,0,0,0,0,2
estupidamente,0,0,0,0,0,6,5,0,0,0,1
Arte,0,0,0,0,0,1,0,0,0,0,1
Acusar,1,0,0,0,0,0,0,0,0,0,0
Espuma,0,0,0,0,0,0,0,0,0,0,1
Sudor,0,4,0,0,0,0,0,0,0,0,2
Frente,0,0,0,0,0,0,0,0,0,0,1
Inteligentes,0,1,0,0,0,0,0,0,0,0,0
Consentimiento,0,0,9,0,0,1,0,0,0,0,1
Lustre,1,2,0,1,0,0,0,0,3,0,2
asombrosamente,0,1,0,0,0,0,0,0,0,0,0
Desenterrar,0,0,0,0,0,0,0,0,0,0,1
Jinete,0,0,1,0,0,0,0,0,4,0,4
Tía,0,1,1,0,0,0,2,0,0,0,4
tio,0,2,5,0,0,0,0,1,1,1,8
oscuro,0,0,0,5,0,0,0,0,0,0,0
Mismo,0,0,0,1,0,0,0,0,0,0,0
conjuntamente,0,0,0,0,0,0,0,0,0,0,2
rejilla,0,0,0,0,1,0,0,0,0,0,2
teñido,0,0,0,0,0,0,0,0,0,0,3
glutama,0,0,0,0,0,0,0,0,0,0,1
Sf,0,0,0,0,0,0,0,0,0,0,2
pulcro,0,2,0,0,0,1,0,0,0,0,6
inconstitucional,0,0,0,0,0,0,0,0,0,0,2
posponer,0,0,0,0,2,0,0,1,0,0,0
Gris,0,0,0,0,0,0,0,0,0,0,1
segundo lugar,0,1,0,0,0,0,0,0,0,0,1
sumario,0,0,1,0,0,0,0,0,0,0,0
Divagando,1,0,0,0,0,0,0,0,0,0,2
Escritorio,0,1,1,0,0,0,0,0,0,0,0
refrescante,0,1,0,0,0,0,0,0,0,0,2
imparcial,0,0,1,0,0,1,0,0,0,0,0
Inspeccionar,0,0,0,0,0,0,0,0,0,0,1
Freno,0,0,1,0,0,0,0,0,0,0,1
Cloaca,0,0,0,0,0,2,0,0,0,0,1
Ballenero,1,1,0,2,0,0,1,4,0,0,2
Ejem,0,0,0,0,0,0,0,0,0,0,1
Ocho,0,0,0,0,0,1,0,0,0,0,1
doce,0,0,0,0,0,0,0,0,0,0,1
volumen,0,0,0,0,0,0,0,0,0,0,1
Readmitir,0,2,1,0,0,0,0,0,0,0,0
incorrecto,0,0,0,0,0,1,2,1,0,0,0
Mono,1,0,0,0,0,0,0,1,0,0,2
Cabeceo,0,0,0,0,0,0,0,0,0,0,2
Grifo,0,0,0,0,0,0,0,0,0,0,2
Espectador,0,2,0,0,0,0,0,0,0,0,8
sutilmente,0,1,0,0,0,0,0,0,0,0,2
Sin aliento,0,0,0,0,0,0,0,0,0,0,1
sinopsis,0,0,0,0,0,0,0,1,0,0,0
Reafirmar,0,1,0,0,0,0,0,0,0,0,1
Giró,0,0,0,0,0,0,0,0,0,0,1
galvanizar,0,0,0,0,0,0,0,0,0,0,2
Enésima,0,0,0,0,0,0,0,0,0,0,2
presunto,0,2,0,0,0,0,0,0,0,0,2
Viaje,0,0,0,0,0,0,1,0,0,0,0
Carretera,0,0,1,0,0,0,0,0,0,0,0
Red,0,1,0,0,0,0,0,0,0,0,1
Camión,1,1,1,0,0,1,0,2,2,0,4
Lb,0,0,0,0,0,0,0,0,0,0,3
Gramo,1,0,0,0,1,0,0,0,0,0,0
reanimar,0,2,0,1,0,0,0,0,0,0,0
Ballena,1,0,0,0,0,0,0,1,1,0,6
Nadar,0,3,0,0,0,0,0,0,0,0,0
Milenios,0,1,0,0,0,0,0,0,0,0,2
descuenta,1,0,0,1,0,0,0,2,0,0,0
placer,0,0,0,0,0,0,0,0,0,0,1
disciplinario,0,0,0,1,0,0,0,0,0,0,1
incoherente,0,0,0,0,0,0,0,1,0,0,2
Gamberro,0,0,0,2,0,0,5,1,0,0,2
inactivo,0,0,0,0,0,0,0,0,0,0,1
decapitacion,0,0,0,1,0,0,0,0,0,0,1
inviolable,1,0,1,0,0,0,0,0,0,0,0
hombres libres,0,3,0,0,0,0,1,1,0,0,5
Ix,0,0,0,0,0,0,0,0,0,0,3
Ciudad,0,1,0,0,0,0,0,0,0,0,0
Barón,0,0,0,0,0,0,0,0,0,0,2
hombre libre,0,1,0,0,0,0,0,0,0,0,0
Encarcelar,0,0,0,0,0,0,0,0,0,0,1
titulares,0,2,0,0,0,0,0,0,0,0,2
Constitución,1,2,3,0,0,0,0,0,4,2,5
Malla,0,0,0,0,0,0,0,0,0,0,3
Laboratorio,0,0,0,0,0,0,0,0,0,0,1
Tonterías,0,0,0,0,0,1,0,0,0,0,0
inundado,0,2,0,1,0,0,0,0,0,5,0
sencillez,0,1,0,0,0,0,0,0,0,0,0
evocar,1,1,0,0,0,0,0,0,0,0,0
Lagarto,0,0,0,0,0,0,0,0,0,0,1
confiscar,0,0,0,0,0,0,1,0,0,0,0
abuelo,0,0,0,0,0,0,0,0,0,0,2
encarnacion,0,2,0,0,0,0,0,0,0,0,2
Cartilla,0,1,0,0,0,0,0,0,0,0,1
introductorio,0,0,0,0,0,0,0,0,0,0,1
Suprimir,0,0,0,0,2,0,0,0,0,0,1
Pip,0,0,0,0,0,0,0,0,0,0,2
senador,0,0,1,0,0,0,0,0,0,0,0
Alerón,0,0,0,0,0,0,0,0,0,0,1
raro,0,0,0,0,0,0,0,0,0,0,3
notoriamente,0,2,0,1,0,0,1,1,0,0,0
Puré,1,0,0,0,0,0,0,0,0,0,1
abuelita,0,0,0,1,0,0,0,0,0,0,1
Recibo,0,0,1,0,1,0,0,0,2,0,5
Chatarra,0,1,0,0,0,0,0,0,0,0,0
pronostico,0,0,0,0,0,0,0,0,0,0,1
dificultad,0,0,0,0,0,0,1,0,0,0,0
corporativismo,0,0,0,1,0,2,3,0,0,1,1
Boleto,0,0,0,0,0,0,0,0,0,0,4
Reembolso,0,0,0,0,0,0,0,0,0,0,1
reinstituyendo,0,0,0,0,0,0,0,0,0,0,2
volver a encender,0,0,0,0,0,0,0,0,0,0,1
canario,0,0,0,0,0,0,0,0,0,0,2
Fax,0,0,0,0,0,0,0,0,0,0,1
punto,0,0,0,0,1,0,0,0,0,0,1
Graciosa,0,3,0,0,0,0,0,0,0,0,0
Estragos,0,0,0,0,0,0,0,0,0,0,2
Cartera,0,0,0,0,0,0,0,0,0,0,1
palacio,1,0,0,0,0,0,0,0,0,0,0
Visitante,0,1,0,0,0,0,0,0,0,0,3
Nuevo,0,1,0,0,0,0,0,0,0,0,0
Sprinter,0,0,0,0,1,0,0,0,0,0,2
Wolfram,0,0,1,1,0,0,0,0,0,0,1
Alfa,0,0,0,0,0,0,0,0,0,0,4
Censor,0,0,1,1,0,1,0,0,0,0,0
Ejercen,0,0,0,0,0,0,1,0,0,0,1
Premio,0,10,2,0,0,0,0,0,0,0,0
trofeo,0,1,0,0,1,0,0,0,0,0,0
atenuacion,0,2,0,0,1,0,0,2,1,6,2
whini,0,0,0,0,0,0,0,0,0,0,2
Sonny,0,0,1,0,0,0,0,0,0,0,8
antitetico,0,0,0,0,1,0,0,0,0,0,2
Delicia,1,0,0,0,0,0,0,0,0,0,0
bucolico,1,0,0,0,0,0,0,0,0,0,1
idilio,0,3,0,0,0,0,0,0,0,0,0
apatica,0,0,0,0,0,0,0,0,0,0,1
adivinar,0,0,0,0,0,0,0,0,0,0,2
a ocurrir,0,0,0,0,0,0,0,0,0,0,5
Aplaudir,0,0,0,0,0,0,0,0,0,0,1
Barrido,0,0,0,0,1,0,0,0,1,1,5
extrapolacion,0,0,0,0,0,0,0,0,0,0,1
Hexágono,0,1,0,0,0,0,0,0,0,0,2
Interior,0,0,0,0,0,0,0,0,0,0,1
Revisión,1,0,0,0,0,1,0,0,0,0,1
meritocracia,0,0,0,0,0,0,0,0,0,0,1
golpeado,0,0,0,0,0,0,0,0,0,0,1
Sabiduría,0,1,0,0,0,0,0,0,0,0,2
Ventilación,0,1,0,0,0,0,1,0,0,0,0
desenfrenado,0,0,0,0,0,0,0,1,0,0,0
churros,0,0,0,0,0,0,0,0,0,0,1
mariposa,0,2,0,0,0,0,0,0,0,0,1
lecheria,0,0,0,0,0,0,0,1,0,0,1
eficaz,0,1,0,0,0,0,0,0,0,0,0
Colmena,0,0,0,0,0,0,0,0,0,0,1
Pacifista,0,1,0,0,0,1,0,0,0,0,1
apatia,0,0,0,0,0,0,0,0,0,0,1
Conforman,0,1,1,0,0,0,0,0,0,0,0
irreverente,0,0,0,1,0,1,0,0,0,0,0
cuña,0,0,0,0,0,0,0,0,0,0,8
Almohadilla,0,0,0,0,0,0,0,2,0,0,0
Caca,0,0,0,0,0,0,0,0,0,0,1
cosquillear,0,0,0,0,0,0,0,0,0,0,1
aproximado,0,0,0,0,0,0,0,0,0,0,2
Fácil,0,1,1,0,0,0,0,0,0,0,0
Resumen,1,3,1,1,0,0,0,0,0,0,4
Vagina,0,0,0,0,0,0,0,0,0,0,1
provincial,0,0,0,0,0,0,0,0,0,0,1
Replantar,0,0,0,0,0,0,0,0,0,0,1
Olla,0,0,1,0,0,0,0,1,0,0,1
engreido,0,0,0,0,0,0,0,0,0,0,2
Ramita,0,0,0,1,0,0,0,0,0,0,0
Adepto,0,0,2,0,0,0,0,0,0,0,0
Afluente,0,1,0,0,0,0,0,1,0,0,1
Refrigerador,0,0,0,1,0,0,0,1,0,0,0
Mah,0,0,0,0,0,0,0,0,0,0,2
violencia,0,0,0,0,0,0,1,0,0,0,0
intriga,0,0,0,1,0,0,2,2,0,0,0
Juri,0,0,9,1,0,0,0,1,0,0,1
horrendo,0,0,0,0,0,0,0,0,0,0,1
Colina,0,0,0,0,1,0,0,0,0,0,1
obstaculo,0,0,0,2,2,1,5,1,0,0,0
Atestiguar,0,0,0,0,0,0,0,0,0,0,1
derrumbe,0,0,0,0,1,0,0,0,0,0,1
refugio,0,0,0,0,0,0,0,0,0,0,1
restablecer,1,0,0,0,0,0,0,0,0,0,0
avispa,0,0,0,8,0,0,0,1,2,2,2
Ron,0,0,0,0,0,0,0,0,0,0,2
Bollo,0,1,0,0,0,0,0,0,0,0,1
Fragmento,2,0,0,0,0,1,0,0,0,0,1
esposas,0,0,0,0,0,0,0,0,0,0,2
reintroducir,0,0,0,0,0,0,0,0,0,0,3
mala aplicación,0,0,0,0,2,0,0,0,0,0,1
envalentonar,0,0,0,0,0,0,0,0,0,0,2
Vicario,0,0,2,0,0,1,0,0,0,0,0
prescribir,1,0,0,0,0,0,0,0,0,0,0
Rigor,0,0,0,0,0,0,0,0,0,0,2
Aturdir,0,0,0,0,0,0,0,0,0,0,3
eufemismo,0,0,0,0,0,0,0,0,0,0,2
postura,0,0,0,0,0,0,0,0,0,0,3
explorar,0,1,0,0,0,0,0,0,0,0,1
Causar,0,0,0,4,2,0,1,1,0,0,3
cuento de hadas,0,3,0,0,0,0,0,0,0,0,0
insufrirán,0,0,0,0,0,0,0,0,0,0,1
Raqueta,0,0,0,0,0,0,0,0,0,0,1
sin censura,0,0,0,0,0,0,0,0,0,0,1
Devorar,0,0,0,0,1,0,0,0,0,0,1
lavarle el cerebro,0,0,0,1,1,0,0,0,0,0,1
Alboroto,0,0,0,0,0,0,0,0,0,0,2
magnifico,0,2,0,0,0,0,0,0,0,0,1
señor,0,0,0,1,0,0,0,0,0,0,0
Humanidad,0,1,0,0,0,0,0,0,0,0,2
Orilla,0,0,0,0,0,0,0,1,0,0,0
Apuesta,0,0,0,0,0,0,0,0,0,0,2
influencia,0,0,0,1,0,0,0,0,0,0,1
embrollado,0,0,0,0,1,0,0,0,0,0,2
deshonesta,0,0,2,0,0,0,0,0,0,0,0
Tergiversar,1,1,0,0,0,0,0,0,0,0,0
Dibujos animados,0,0,0,0,0,0,0,0,0,0,2
imitar,0,0,0,0,0,1,0,0,0,0,0
pausa,0,0,0,0,1,0,0,0,0,0,0
señal,0,0,0,0,0,0,0,0,0,0,2
euforico,0,1,0,0,0,0,0,0,0,0,0
Tele-evangelista,0,0,0,0,0,0,0,0,0,0,2
soportable,0,1,1,0,0,0,0,0,0,0,0
Soporte,0,0,0,0,0,0,0,0,0,0,2
bollo,0,0,0,0,0,0,0,0,0,0,3
Duende,0,1,0,0,0,0,0,0,0,0,1
Satírico,0,1,0,0,0,0,1,0,0,0,0
satiris,0,1,0,0,0,2,0,1,0,0,4
adolescente,0,3,0,0,1,0,0,0,1,0,4
simplista,0,1,0,0,0,0,0,0,0,0,1
deliberar,0,0,0,0,0,1,0,0,0,0,1
Exterior,0,0,0,0,0,0,0,0,0,0,2
refutar,0,0,1,0,0,0,0,0,0,0,7
Estaño,0,0,0,0,0,0,0,0,0,0,2
entender,0,1,0,0,0,0,0,0,0,0,2
Cierre,0,0,0,0,0,1,0,0,0,0,0
bugle,0,0,0,0,0,0,0,0,0,0,4
Dumper,0,0,0,1,1,2,0,1,0,0,7
Telegrama,0,1,0,0,0,0,0,0,0,0,0
Humanidad,0,1,0,0,0,0,1,0,0,0,0
diferencia,1,0,0,0,0,0,0,0,0,0,0
inflamatorio,1,0,0,7,1,1,1,0,0,0,1
Imperfecto,1,0,0,0,0,0,0,0,0,0,0
